"Event.Index","UTC.Timestamp","UTC.Date","Tree.Node.Key","Experiment.ID","Participant.Private.ID","Task.Version","Trial.Number","Response","display","ARGUER_ID","discuss_1","read_1","age","gender","edu","argument_ID","Arg_Position","Arguments","rater_position","response_ratings","argument_index","Rater_ID","argument_Position","Arguer_Position","ITT_Condition_ProArguers","ITT_Condition_AntiArguers","ITT_cond","ITT_Baseline_ProArguers","ITT_Baseline_AntiArguers","passedITT","passed_relative_ITT"
44,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,42,"Agree","statements",66,"Most months","Most months",27,"Female","A levels",1,"For","Less likely to get it","Pro",6,391,67,"For","ANTI",0,1,1,0,0,1,1
48,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,46,"Strongly Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",2,"For","I am an elderly person","Pro",1,404,67,"For","ANTI",0,1,1,0,0,0,0
49,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,47,"Neither Agree nor Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",1,"For","There have been 7 people that have died from it as it caused them a rare blood clot disease.","Pro",4,373,67,"For","ANTI",0,1,1,0,0,0,0
51,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,49,"Strongly Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",1,"For","Don't want to spread the virus ","Pro",7,385,67,"For","ANTI",0,1,1,0,0,1,1
52,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,50,"Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",2,"For","Full confidence in the safety of the vaccination program","Pro",6,380,67,"For","ANTI",0,1,1,0,0,1,1
53,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,51,"Strongly Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",1,"For","To be safe from the virus.","Pro",7,361,67,"For","ANTI",0,1,1,0,0,1,1
54,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,52,"Strongly Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",1,"For","Because I believe the fear ","Pro",1,415,67,"For","ANTI",0,1,1,0,0,0,0
55,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847809,3,53,"Neither Agree nor Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",1,"For","I at risk with my medical condition","Pro",4,403,67,"For","ANTI",0,1,1,0,0,0,0
62,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847809,3,60,"Somewhat Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",2,"For","Because I believe the death rate ","Pro",3,416,67,"For","ANTI",0,1,1,0,0,0,0
4,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847831,3,2,"Strongly Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",1,"For","I at risk with my medical condition","Pro",1,403,68,"For","ANTI",0,1,1,0,0,0,0
11,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847831,3,9,"Strongly Agree","statements",66,"Most months","Most months",27,"Female","A levels",2,"For","Help prevent the spread","Pro",7,392,68,"For","ANTI",0,1,1,0,0,1,1
13,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847831,3,11,"Neither Agree nor Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",3,"For","Because I think life will return to normal but loads vaccinated and nothing changes ","Pro",4,417,68,"For","ANTI",0,1,1,0,0,0,0
14,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847831,3,12,"Strongly Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",2,"For","Because I believe the death rate ","Pro",1,416,68,"For","ANTI",0,1,1,0,0,0,0
18,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,16,"Strongly Agree","statements",62,"Most weeks","Most months",36,"Male","A levels",1,"For","It will fight covid in its path","Pro",7,367,68,"For","ANTI",0,1,1,0,0,1,1
20,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,18,"Neither Agree nor Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",1,"For","There have been 7 people that have died from it as it caused them a rare blood clot disease.","Pro",4,373,68,"For","ANTI",0,1,1,0,0,0,0
23,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,21,"Strongly Disagree","statements",62,"Most weeks","Most months",36,"Male","A levels",2,"For","I am protected against the disease","Pro",1,368,68,"For","ANTI",0,1,1,0,0,0,0
24,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,22,"Strongly Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",1,"For","To be safe from the virus.","Pro",7,361,68,"For","ANTI",0,1,1,0,0,1,1
26,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,24,"Neither Agree nor Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",2,"For","I am an elderly person","Pro",4,404,68,"For","ANTI",0,1,1,0,0,0,0
27,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,25,"Strongly Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",3,"For","The double dose doesn't make sense in terms of science. ","Pro",1,375,68,"For","ANTI",0,1,1,0,0,0,0
28,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,26,"Strongly Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",1,"For","Don't want to spread the virus ","Pro",7,385,68,"For","ANTI",0,1,1,0,0,1,1
31,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,29,"Strongly Agree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",3,"For","It is my choice to take it","Pro",7,405,68,"For","ANTI",0,1,1,0,0,1,1
32,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847831,3,30,"Strongly Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",3,"For","I want to help stop the spread of the virus ","Pro",7,411,68,"For","ANTI",0,1,1,0,0,1,1
34,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,32,"Strongly Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",1,"For","Get life back to some sort of new normal with lifting restrictions on everyday life","Pro",7,379,68,"For","ANTI",0,1,1,0,0,1,1
36,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,34,"Strongly Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",3,"For","To reduce the amount of deaths.","Pro",7,363,68,"For","ANTI",0,1,1,0,0,1,1
37,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,35,"Strongly Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",1,"For","Protect yourself from getting the virus very badly ","Pro",7,397,68,"For","ANTI",0,1,1,0,0,1,1
38,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,36,"Strongly Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",2,"For","The research and development was too fast for a vaccine.","Pro",1,374,68,"For","ANTI",0,1,1,0,0,0,0
40,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,38,"Strongly Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",3,"For","The best scientist have made it so it should be safe","Pro",7,399,68,"For","ANTI",0,1,1,0,0,1,1
42,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,40,"Strongly Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",2,"For","To be able to go out and see elderly relatives.","Pro",7,362,68,"For","ANTI",0,1,1,0,0,1,1
44,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,42,"Strongly Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",1,"For","Because I believe the fear ","Pro",1,415,68,"For","ANTI",0,1,1,0,0,0,0
45,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,43,"Somewhat Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",3,"For","Because X Y Z (friends, family, celebrity, influencer etc) has had it, so it should be safe. ","Pro",5,387,68,"For","ANTI",0,1,1,0,0,0,0
47,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,45,"Strongly Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",2,"For","Protect others from getting the virus ","Pro",7,398,68,"For","ANTI",0,1,1,0,0,1,1
48,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847831,3,46,"Strongly Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",1,"For","I want to be immunised against the virus ","Pro",7,409,68,"For","ANTI",0,1,1,0,0,1,1
51,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,49,"Strongly Disagree","statements",66,"Most months","Most months",27,"Female","A levels",3,"For","To help protect against Underlying health conditions ","Pro",1,393,68,"For","ANTI",0,1,1,0,0,0,0
53,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,51,"Disagree","statements",66,"Most months","Most months",27,"Female","A levels",1,"For","Less likely to get it","Pro",2,391,68,"For","ANTI",0,1,1,0,0,0,0
54,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,52,"Strongly Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",2,"For","Want to protect friends and family. ","Pro",7,386,68,"For","ANTI",0,1,1,0,0,1,1
55,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,53,"Strongly Agree","statements",62,"Most weeks","Most months",36,"Male","A levels",3,"For","ItÈs in the countries best interest","Pro",7,369,68,"For","ANTI",0,1,1,0,0,1,1
59,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,57,"Strongly Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",2,"For","Full confidence in the safety of the vaccination program","Pro",7,380,68,"For","ANTI",0,1,1,0,0,1,1
60,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,58,"Strongly Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",2,"For","I want to protect someone who is vulnerable ","Pro",7,410,68,"For","ANTI",0,1,1,0,0,1,1
62,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847831,3,60,"Neither Agree nor Disagree","statements",64,"Most weeks","Most days",34,"Male","A levels",3,"For","Feel like there is no choice in the matter other than too have the vaccination to support friends, family etc","Pro",4,381,68,"For","ANTI",0,1,1,0,0,0,0
3,1.65894e+12,"27/07/2022 15:49","task-k2dt",94050,6847832,3,1,"Somewhat Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",3,"For","Because I think life will return to normal but loads vaccinated and nothing changes ","Pro",3,417,69,"For","ANTI",0,1,1,0,0,0,0
6,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,4,"Neither Agree nor Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",1,"For","I at risk with my medical condition","Pro",4,403,69,"For","ANTI",0,1,1,0,0,0,0
7,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,5,"Strongly Agree","statements",66,"Most months","Most months",27,"Female","A levels",3,"For","To help protect against Underlying health conditions ","Pro",7,393,69,"For","ANTI",0,1,1,0,0,1,1
10,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,8,"Disagree","statements",70,"Never","Never",34,"Female","No formal qualifications",2,"For","Because I believe the death rate ","Pro",2,416,69,"For","ANTI",0,1,1,0,0,0,0
12,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,10,"Strongly Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",2,"For","Want to protect friends and family. ","Pro",7,386,69,"For","ANTI",0,1,1,0,0,1,1
15,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,13,"Somewhat Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",2,"For","The research and development was too fast for a vaccine.","Pro",3,374,69,"For","ANTI",0,1,1,0,0,0,0
16,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,14,"Somewhat Agree","statements",70,"Never","Never",34,"Female","No formal qualifications",1,"For","Because I believe the fear ","Pro",5,415,69,"For","ANTI",0,1,1,0,0,0,0
17,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,15,"Neither Agree nor Disagree","statements",66,"Most months","Most months",27,"Female","A levels",1,"For","Less likely to get it","Pro",4,391,69,"For","ANTI",0,1,1,0,0,0,0
20,1.65894e+12,"27/07/2022 15:50","task-k2dt",94050,6847832,3,18,"Agree","statements",66,"Most months","Most months",27,"Female","A levels",2,"For","Help prevent the spread","Pro",6,392,69,"For","ANTI",0,1,1,0,0,1,1
22,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,20,"Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",3,"For","To reduce the amount of deaths.","Pro",6,363,69,"For","ANTI",0,1,1,0,0,1,1
23,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,21,"Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",1,"For","To be safe from the virus.","Pro",6,361,69,"For","ANTI",0,1,1,0,0,1,1
26,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,24,"Strongly Agree","statements",62,"Most weeks","Most months",36,"Male","A levels",3,"For","ItÈs in the countries best interest","Pro",7,369,69,"For","ANTI",0,1,1,0,0,1,1
30,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,28,"Strongly Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",1,"For","I want to be immunised against the virus ","Pro",7,409,69,"For","ANTI",0,1,1,0,0,1,1
31,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,29,"Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",3,"For","The best scientist have made it so it should be safe","Pro",6,399,69,"For","ANTI",0,1,1,0,0,1,1
35,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,33,"Agree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",3,"For","It is my choice to take it","Pro",6,405,69,"For","ANTI",0,1,1,0,0,1,1
37,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,35,"Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",1,"For","Protect yourself from getting the virus very badly ","Pro",6,397,69,"For","ANTI",0,1,1,0,0,1,1
38,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,36,"Agree","statements",62,"Most weeks","Most months",36,"Male","A levels",1,"For","It will fight covid in its path","Pro",6,367,69,"For","ANTI",0,1,1,0,0,1,1
39,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,37,"Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",1,"For","Get life back to some sort of new normal with lifting restrictions on everyday life","Pro",6,379,69,"For","ANTI",0,1,1,0,0,1,1
42,1.65894e+12,"27/07/2022 15:51","task-k2dt",94050,6847832,3,40,"Strongly Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",3,"For","I want to help stop the spread of the virus ","Pro",7,411,69,"For","ANTI",0,1,1,0,0,1,1
45,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,43,"Strongly Agree","statements",61,"Rarely","Rarely",31,"Male","Undergraduate degree (BSc, BA)",2,"For","To be able to go out and see elderly relatives.","Pro",7,362,69,"For","ANTI",0,1,1,0,0,1,1
46,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,44,"Strongly Agree","statements",62,"Most weeks","Most months",36,"Male","A levels",2,"For","I am protected against the disease","Pro",7,368,69,"For","ANTI",0,1,1,0,0,1,1
47,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,45,"Neither Agree nor Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",1,"For","There have been 7 people that have died from it as it caused them a rare blood clot disease.","Pro",4,373,69,"For","ANTI",0,1,1,0,0,0,0
49,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,47,"Disagree","statements",63,"Rarely","Most months",20,"Female","A levels",3,"For","The double dose doesn't make sense in terms of science. ","Pro",2,375,69,"For","ANTI",0,1,1,0,0,0,0
50,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,48,"Strongly Disagree","statements",68,"Once or twice a year","Most weeks",59,"Male","Vocational Training / Apprenticeship",2,"For","I am an elderly person","Pro",1,404,69,"For","ANTI",0,1,1,0,0,0,0
51,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,49,"Agree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",1,"For","Don't want to spread the virus ","Pro",6,385,69,"For","ANTI",0,1,1,0,0,1,1
55,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,53,"Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",3,"For","Feel like there is no choice in the matter other than too have the vaccination to support friends, family etc","Pro",6,381,69,"For","ANTI",0,1,1,0,0,1,1
57,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,55,"Agree","statements",67,"Most months","A few times a year",21,"Female","A levels",2,"For","Protect others from getting the virus ","Pro",6,398,69,"For","ANTI",0,1,1,0,0,1,1
59,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,57,"Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",2,"For","I want to protect someone who is vulnerable ","Pro",6,410,69,"For","ANTI",0,1,1,0,0,1,1
60,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,58,"Somewhat Agree","statements",64,"Most weeks","Most days",34,"Male","A levels",2,"For","Full confidence in the safety of the vaccination program","Pro",5,380,69,"For","ANTI",0,1,1,0,0,0,0
64,1.65894e+12,"27/07/2022 15:52","task-k2dt",94050,6847832,3,62,"Neither Agree nor Disagree","statements",65,"Most months","Most months",27,"Female","Undergraduate degree (BSc, BA)",3,"For","Because X Y Z (friends, family, celebrity, influencer etc) has had it, so it should be safe. ","Pro",4,387,69,"For","ANTI",0,1,1,0,0,0,0
5,1.66015e+12,"10/08/2022 16:02","task-k2dt",94050,6904026,3,3,"Neither Agree nor Disagree","statements",66,"Most months","Most months",27,"Female","A levels",3,"For","To help protect against Underlying health conditions ","Pro",4,393,70,"For","ANTI",0,1,1,0,0,0,0
6,1.66015e+12,"10/08/2022 16:02","task-k2dt",94050,6904026,3,4,"Agree","statements",69,"Most days","Most days",53,"Female","GCSEs,Vocational Training / Apprenticeship",1,"For","I want to be immunised against the virus ","Pro",6,409,70,"For","ANTI",0,1,1,0,0,1,1
